,t,label,d,f
738,t737,n738,6,0.8882053645943052
739,t738,n739,2,0.31475530684687625
740,t739,n740,2,0.43487464186308034
741,t740,n741,3,0.2936099582121211
742,t741,n742,9,0.8093627948794201
743,t742,n743,6,0.5172435463636771
744,t743,n744,9,0.753549042770435
745,t744,n745,2,0.1759027476628352
746,t745,n746,28,0.9901831554659035
747,t746,n747,7,0.6417989361219704
748,t747,n748,23,0.9658279092615817
749,t748,n749,2,0.02076896260318628
750,t749,n750,19,0.8165979912611765
751,t750,n751,3,0.8157205584994073
752,t751,n752,10,0.6806751115528596
753,t752,n753,5,0.6683595724047131
754,t753,n754,3,0.23605218035104925
755,t754,n755,6,0.8784591297475762
756,t755,n756,9,0.5096223338961829
757,t756,n757,9,0.7650398339223491
758,t757,n758,5,0.3824455960769242
759,t758,n759,3,0.35304854306354405
760,t759,n760,2,0.03000102294788387
761,t760,n761,5,0.9191807482963765
762,t761,n762,12,0.9439350042139897
763,t762,n763,2,0.08932964612111871
764,t763,n764,9,0.995605755874941
765,t764,n765,4,0.23444340384567575
766,t765,n766,60,0.8651458620646575
767,t766,n767,4,0.5150057380103289
768,t767,n768,2,0.01761909305685805
769,t768,n769,12,0.7484672590545216
770,t769,n770,13,0.6167969388418763
771,t770,n771,7,0.4919889779319849
772,t771,n772,2,0.3922692982636906
773,t772,n773,11,0.5130754138834016
774,t773,n774,3,0.5099398707454711
775,t774,n775,4,0.1275330556575902
776,t775,n776,2,0.053238766054583886
777,t776,n777,13,0.7903490667994034
778,t777,n778,9,0.8651510639067767
779,t778,n779,2,0.004905767822557028
780,t779,n780,8,0.9695497686221979
781,t780,n781,7,0.5825648243684461
782,t781,n782,2,0.03886272660766199
783,t782,n783,6,0.7258391680853663
784,t783,n784,8,0.5239575911875014
785,t784,n785,2,0.026597844810860916
786,t785,n786,16,0.8048485215391001
787,t786,n787,5,0.17696576665119534
788,t787,n788,9,0.5981032194977002
789,t788,n789,2,0.659343215567289
790,t789,n790,14,0.831666906455211
791,t790,n791,4,0.4530422609050042
792,t791,n792,3,0.5091989243045499
793,t792,n793,7,0.8258819016806311
794,t793,n794,30,0.9199374919045953
795,t794,n795,6,0.4590791541964424
796,t795,n796,2,0.3839839410086199
797,t796,n797,4,0.26265708068211013
798,t797,n798,2,0.026077193951284938
799,t798,n799,2,0.2119275884717141
800,t799,n800,3,0.471521535890708
801,t800,n801,11,0.7736456721544904
802,t801,n802,24,0.7803790803074343
803,t802,n803,2,0.17393353196302697
804,t803,n804,43,0.8799767427457386
805,t804,n805,12,0.894195158532575
806,t805,n806,2,0.23501510164347594
807,t806,n807,15,0.7298876702486645
808,t807,n808,2,0.33105424331291156
809,t808,n809,2,0.0927163834762248
810,t809,n810,2,0.2925749691849603
811,t810,n811,4,0.6995653036226845
812,t811,n812,13,0.5796148013382042
813,t812,n813,2,0.2504317478628192
814,t813,n814,10,0.4544870434898429
815,t814,n815,5,0.6322098311482917
816,t815,n816,9,0.8803385215325551
817,t816,n817,22,0.8746709627207
818,t817,n818,6,0.6205074824130935
819,t818,n819,30,0.9381851235747706
820,t819,n820,2,0.32196114327008085
821,t820,n821,3,0.40611847437467175
822,t821,n822,19,0.7437725442148213
823,t822,n823,5,0.3915392707956806
824,t823,n824,8,0.6066081257386627
825,t824,n825,7,0.4942752099159571
826,t825,n826,2,0.18843793370259698
827,t826,n827,10,0.7156869019844141
828,t827,n828,6,0.6893436455291658
829,t828,n829,6,0.22652281808783892
830,t829,n830,9,0.3241488452657644
831,t830,n831,2,0.21739056574654125
832,t831,n832,4,0.23022762514051698
833,t832,n833,3,0.33964123122613454
834,t833,n834,4,0.18849054708913093
835,t834,n835,3,0.5532350499792706
836,t835,n836,2,0.4135813450661441
837,t836,n837,2,0.1521888332210105
838,t837,n838,3,0.41655544053728355
839,t838,n839,11,0.9015029166595384
840,t839,n840,2,0.2849856498971236
841,t840,n841,2,0.28276070566266254
842,t841,n842,5,0.28761097248557865
843,t842,n843,2,0.2811263329205623
844,t843,n844,2,0.014504499410180394
845,t844,n845,2,0.5199261085423794
846,t845,n846,7,0.6857051124658367
847,t846,n847,18,0.9844545878548558
848,t847,n848,8,0.9150471192326554
849,t848,n849,11,0.8828670465977901
850,t849,n850,2,0.0556750112625658
851,t850,n851,5,0.5108170258623946
852,t851,n852,8,0.5781577505789703
853,t852,n853,5,0.6175611021348308
854,t853,n854,2,0.36947542873215844
855,t854,n855,4,0.5438522740129189
856,t855,n856,2,0.1548402028719006
857,t856,n857,3,0.4539379354236903
858,t857,n858,4,0.35836151586348375
859,t858,n859,5,0.5970889988505472
860,t859,n860,2,0.07176395451119966
861,t860,n861,2,0.1440425300783733
862,t861,n862,2,0.2016634401917805
863,t862,n863,12,0.4977434474901091
864,t863,n864,2,0.5512463716270373
865,t864,n865,2,0.6110403298158499
866,t865,n866,7,0.43717267284271233
867,t866,n867,8,0.625401117360992
868,t867,n868,5,0.43124262540845426
869,t868,n869,12,0.7087458524263407
870,t869,n870,6,0.7842339774900141
871,t870,n871,3,0.31471088215050513
872,t871,n872,3,0.6039269710673677
873,t872,n873,8,0.8892448403336807
874,t873,n874,9,0.9776265415120208
875,t874,n875,19,0.9930042885208601
876,t875,n876,2,0.4398051086946152
877,t876,n877,4,0.6686830847185807
878,t877,n878,5,0.4178974025454645
879,t878,n879,24,0.8848100423806143
880,t879,n880,2,0.8976063293954314
881,t880,n881,15,0.990071346200945
882,t881,n882,7,0.719622718790479
883,t882,n883,7,0.37402855554151526
884,t883,n884,14,0.9934113878577919
885,t884,n885,4,0.2164068501890386
886,t885,n886,7,0.5494294157202015
887,t886,n887,6,0.7815920171206278
888,t887,n888,3,0.3632929732477994
889,t888,n889,2,0.5867850320835801
890,t889,n890,7,0.3762871610172219
891,t890,n891,11,0.7684902426020409
892,t891,n892,8,0.6654167960433361
893,t892,n893,2,0.9062405084797964
894,t893,n894,2,0.12499749604957733
895,t894,n895,7,0.2714857288070024
896,t895,n896,16,0.7306124065210703
897,t896,n897,3,0.258886802868165
898,t897,n898,4,0.6553499757087324
899,t898,n899,2,0.1839563987714543
900,t899,n900,3,0.6980974190911661
901,t900,n901,2,0.051907540239410355
902,t901,n902,2,0.3029408936394594
903,t902,n903,3,0.4459314387746206
904,t903,n904,3,0.24032559273512777
905,t904,n905,5,0.7690547679570382
906,t905,n906,2,0.1272866584904826
907,t906,n907,4,0.8121541483337243
908,t907,n908,2,0.10586117065622225
909,t908,n909,6,0.6505021005195756
910,t909,n910,10,0.7449564763893624
911,t910,n911,4,0.7454987934252245
912,t911,n912,15,0.9026007401092667
913,t912,n913,5,0.08978811784465535
914,t913,n914,3,0.7028212765749019
915,t914,n915,3,0.10508072168851545
916,t915,n916,3,0.41430131280574634
917,t916,n917,5,0.6395165930598558
918,t917,n918,3,0.7410444669165832
919,t918,n919,15,0.7313284317163395
920,t919,n920,10,0.5993687302429584
921,t920,n921,7,0.8035075710826881
922,t921,n922,3,0.022622591620817256
923,t922,n923,3,0.47092507340376866
924,t923,n924,9,0.3378711887235244
925,t924,n925,4,0.17481628727634924
926,t925,n926,2,0.632696325265994
927,t926,n927,6,0.7492358268825328
928,t927,n928,3,0.1633066035149746
929,t928,n929,3,0.4612423318757747
930,t929,n930,2,0.4315423285362131
931,t930,n931,6,0.8201406586995041
932,t931,n932,22,0.8631143167045705
933,t932,n933,4,0.8678415145351986
934,t933,n934,4,0.19739614902324043
935,t934,n935,3,0.2068806310523279
936,t935,n936,2,0.19059637232708804
937,t936,n937,15,0.9811461140853281
938,t937,n938,3,0.011201015525790115
939,t938,n939,2,0.2043385455636293
940,t939,n940,20,0.9723099938354341
941,t940,n941,2,0.07084329039644799
942,t941,n942,14,0.8897631756163118
943,t942,n943,4,0.5562503884788842
944,t943,n944,16,0.9150912532045966
945,t944,n945,2,0.2128744569510852
946,t945,n946,9,0.7648455765332102
947,t946,n947,5,0.41985355255244206
948,t947,n948,4,0.9843984163494142
949,t948,n949,9,0.5804462087014248
950,t949,n950,3,0.1137532892721449
951,t950,n951,10,0.46186408071247764
952,t951,n952,2,0.4626580704318095
953,t952,n953,13,0.6534596435424466
954,t953,n954,4,0.4359121541977551
955,t954,n955,6,0.7624391703018545
956,t955,n956,5,0.35280711435765133
957,t956,n957,2,0.014292825553967825
958,t957,n958,2,0.10362522724067091
959,t958,n959,4,0.6348054457800493
960,t959,n960,2,0.20104676150357248
961,t960,n961,3,0.7706782683031163
962,t961,n962,3,0.21732450086911037
963,t962,n963,15,0.9525568434849396
964,t963,n964,2,0.033434359221554466
965,t964,n965,5,0.37589374368856276
966,t965,n966,3,0.010817478972027561
967,t966,n967,18,0.8535887272806127
968,t967,n968,4,0.5130802890475978
969,t968,n969,4,0.7795590333482167
970,t969,n970,4,0.6103679324942932
971,t970,n971,3,0.4148352686365324
972,t971,n972,2,0.1172158411370785
973,t972,n973,5,0.30593644102100837
974,t973,n974,9,0.38862060653056296
975,t974,n975,7,0.5906643851500574
976,t975,n976,7,0.9701326485948919
977,t976,n977,4,0.32820443361315965
978,t977,n978,6,0.8128230572546888
979,t978,n979,2,0.048551827197028
980,t979,n980,24,0.9160942540699356
981,t980,n981,2,0.926868156991578
982,t981,n982,2,0.700775231810171
983,t982,n983,6,0.4872344441590619
984,t983,n984,2,0.050848118692460975
985,t984,n985,12,0.9723958450260888
986,t985,n986,3,0.8013466986982526
987,t986,n987,12,0.6788017454280456
988,t987,n988,2,0.723446725230277
989,t988,n989,2,0.09926210666621782
990,t989,n990,4,0.7949815672828495
991,t990,n991,37,0.9930840053251903
992,t991,n992,6,0.3485633611473501
993,t992,n993,6,0.809154477484496
994,t993,n994,4,0.15162834261208935
995,t994,n995,11,0.857746940102477
996,t995,n996,12,0.70715332227806
997,t996,n997,12,0.9363390935497062
998,t997,n998,2,0.49184510870907827
999,t998,n999,3,0.32562640699648304
1000,t999,n1000,5,0.245945821236784
1001,t1000,n1001,383,3.0
1002,t1001,n1002,8,0.6474975233049002
1003,t1002,n1003,9,0.7340603176083373
1004,t1003,n1004,3,0.6546699770445676
1005,t1004,n1005,3,0.48391217743436066
1006,t1005,n1006,2,0.40185658743696906
1007,t1006,n1007,7,0.5638756536036866
1008,t1007,n1008,2,0.28156581008205706
1009,t1008,n1009,13,0.8746189413459107
1010,t1009,n1010,2,0.049521975152057696
1011,t1010,n1011,7,0.5928747980557713
1012,t1011,n1012,3,0.21545816433063358
1013,t1012,n1013,2,0.08612067834334236
1014,t1013,n1014,4,0.19836037596434897
1015,t1014,n1015,12,0.9068067713032693
1016,t1015,n1016,5,0.8512124322081548
1017,t1016,n1017,2,0.08174210223121525
1018,t1017,n1018,2,0.06076043926331787
1019,t1018,n1019,3,0.13872950594773747
1020,t1019,n1020,3,0.4243219432088223
1021,t1020,n1021,7,0.22221726489016425
1022,t1021,n1022,2,0.29690156052904637
1023,t1022,n1023,7,0.7826451549058422
1024,t1023,n1024,8,0.41087353054049347
1025,t1024,n1025,30,0.8500364425054938
1026,t1025,n1026,2,0.2579078279324343
1027,t1026,n1027,20,0.9684863062219429
1028,t1027,n1028,2,0.6609133084480342
1029,t1028,n1029,16,0.8909465970387996
1030,t1029,n1030,2,0.15854322739785143
1031,t1030,n1031,4,0.49809827658740946
1032,t1031,n1032,4,0.16260537177204504
1033,t1032,n1033,2,0.09766957581111546
1034,t1033,n1034,3,0.3359047579698651
1035,t1034,n1035,4,0.26786753902033056
1036,t1035,n1036,8,0.355682569496517
1037,t1036,n1037,2,0.0046589691098365416
1038,t1037,n1038,3,0.16527626260993067
1039,t1038,n1039,6,0.7627448577728555
1040,t1039,n1040,9,0.831950472524071
1041,t1040,n1041,2,0.048281415468916955
1042,t1041,n1042,3,0.6329229366246147
1043,t1042,n1043,2,0.16005221283557458
1044,t1043,n1044,6,0.4763581787736594
1045,t1044,n1045,21,0.8406731070393033
1046,t1045,n1046,5,0.24376279463216233
1047,t1046,n1047,3,0.10983578150462547
1048,t1047,n1048,2,0.1351674255922406
1049,t1048,n1049,4,0.8227750413956328
1050,t1049,n1050,3,0.2928391823564762
1051,t1050,n1051,2,0.2947925496936269
1052,t1051,n1052,3,0.49935244947480717
1053,t1052,n1053,3,0.9734808095758767
1054,t1053,n1054,9,0.5406948009298945
1055,t1054,n1055,3,0.5140428190072046
1056,t1055,n1056,2,0.6540416900329494
1057,t1056,n1057,2,0.32853803237146906
1058,t1057,n1058,2,0.005016416797312462
1059,t1058,n1059,5,0.326658408397725
1060,t1059,n1060,5,0.7015197893800793
1061,t1060,n1061,5,0.666720030568309
1062,t1061,n1062,2,0.09134094308356833
1063,t1062,n1063,4,0.5998555515379281
1064,t1063,n1064,2,0.594825007556043
1065,t1064,n1065,4,0.9267229999643918
1066,t1065,n1066,7,0.5690150776415
1067,t1066,n1067,10,0.39650569581967854
1068,t1067,n1068,2,0.23816774972329768
1069,t1068,n1069,10,0.9101215332735129
1070,t1069,n1070,20,0.7512855624836955
1071,t1070,n1071,3,0.24842882246061604
1072,t1071,n1072,5,0.9261691847323585
1073,t1072,n1073,4,0.3347028265649755
1074,t1073,n1074,3,0.2419062415414619
1075,t1074,n1075,3,0.3417979551764915
1076,t1075,n1076,3,0.5815375698555479
1077,t1076,n1077,5,0.7123301755129396
1078,t1077,n1078,4,0.3834367610995777
1079,t1078,n1079,2,0.062324539008785096
1080,t1079,n1080,6,0.6999386989302107
1081,t1080,n1081,2,0.15895944121872496
1082,t1081,n1082,4,0.4131977070292523
1083,t1082,n1083,12,0.6020888474122817
1084,t1083,n1084,6,0.48841884485617926
1085,t1084,n1085,9,0.592725150590576
1086,t1085,n1086,4,0.7480476112757968
1087,t1086,n1087,4,0.7247378696919518
1088,t1087,n1088,16,0.8516580552588142
1089,t1088,n1089,3,0.5610103004148085
1090,t1089,n1090,7,0.8116954839748245
1091,t1090,n1091,2,0.4991099219760934
1092,t1091,n1092,4,0.739667942933547
1093,t1092,n1093,2,0.3299016554023293
1094,t1093,n1094,6,0.7159552068250639
1095,t1094,n1095,2,0.8474955821349022
1096,t1095,n1096,3,0.920955809666002
1097,t1096,n1097,10,0.8049366528233768
1098,t1097,n1098,8,0.7269018682934204
1099,t1098,n1099,6,0.7351042699313479
1100,t1099,n1100,15,0.758438256652883
1101,t1100,n1101,7,0.7146299219327837
1102,t1101,n1102,2,0.05930512277541533
1103,t1102,n1103,4,0.2930102487586639
1104,t1103,n1104,4,0.3001100601271478
1105,t1104,n1105,3,0.21576405137034593
1106,t1105,n1106,2,0.5213252238020128
1107,t1106,n1107,2,0.043122252028305885
1108,t1107,n1108,3,0.1257312663658211
1109,t1108,n1109,2,0.14895032872242586
1110,t1109,n1110,2,0.13770588550380536
1111,t1110,n1111,5,0.8586936358166621
1112,t1111,n1112,14,0.6709534854653842
1113,t1112,n1113,7,0.4962620293154737
1114,t1113,n1114,13,0.9519187632245282
1115,t1114,n1115,5,0.5417527682956391
1116,t1115,n1116,3,0.4010339213127343
1117,t1116,n1117,7,0.8257071349562094
1118,t1117,n1118,4,0.7345029966099712
1119,t1118,n1119,8,0.6763000812206257
1120,t1119,n1120,18,0.6581800975859022
1121,t1120,n1121,2,0.11211206052618994
1122,t1121,n1122,10,0.8504987966295786
1123,t1122,n1123,5,0.9521649170859598
1124,t1123,n1124,4,0.5164390378895252
1125,t1124,n1125,4,0.787585647838101
1126,t1125,n1126,4,0.9474728252732348
1127,t1126,n1127,3,0.2804239042642209
1128,t1127,n1128,3,0.07253911499862076
1129,t1128,n1129,2,0.45535166020584084
1130,t1129,n1130,19,0.9394893327135424
1131,t1130,n1131,9,0.9508618408133832
1132,t1131,n1132,2,0.1650655943888606
1133,t1132,n1133,2,0.43295429034811495
1134,t1133,n1134,2,0.7330587438383864
1135,t1134,n1135,2,0.7319759485413296
1136,t1135,n1136,4,0.9243039550992543
1137,t1136,n1137,6,0.974378703784047
1138,t1137,n1138,2,0.13489333413729598
1139,t1138,n1139,8,0.9204164386029651
1140,t1139,n1140,9,0.4532518579154592
1141,t1140,n1141,5,0.4328458402665839
1142,t1141,n1142,4,0.7923517966648701
1143,t1142,n1143,10,0.9897660756143314
1144,t1143,n1144,3,0.30490745644689465
1145,t1144,n1145,18,0.8432258046092291
1146,t1145,n1146,3,0.3470115078695747
1147,t1146,n1147,9,0.8715600599965259
1148,t1147,n1148,5,0.20176263902380454
1149,t1148,n1149,9,0.6200407020827927
1150,t1149,n1150,8,0.37007774307278263
1151,t1150,n1151,9,0.61189578507713
1152,t1151,n1152,2,0.04010201143498726
1153,t1152,n1153,2,0.17294460885777996
1154,t1153,n1154,3,0.44232384672566094
1155,t1154,n1155,6,0.4510645504583376
1156,t1155,n1156,18,0.9623539392025044
1157,t1156,n1157,10,0.605328304152541
1158,t1157,n1158,2,0.015353958111657295
1159,t1158,n1159,6,0.9322530468569863
1160,t1159,n1160,3,0.16471774939526962
1161,t1160,n1161,3,0.054300555829075225
1162,t1161,n1162,5,0.3431789425275603
1163,t1162,n1163,2,0.050130647003091666
1164,t1163,n1164,2,0.43715319894145466
1165,t1164,n1165,2,0.49658179736596797
1166,t1165,n1166,2,0.27923094240990787
1167,t1166,n1167,3,0.4649720030242005
1168,t1167,n1168,2,0.41159801130271356
1169,t1168,n1169,2,0.5707463045216212
1170,t1169,n1170,4,0.13080494325151393
1171,t1170,n1171,2,0.32829814508307487
1172,t1171,n1172,5,0.6575899067744777
1173,t1172,n1173,3,0.17801689442336832
1174,t1173,n1174,7,0.9419090964638517
1175,t1174,n1175,2,0.2631933985664794
1176,t1175,n1176,2,0.5527329431747137
1177,t1176,n1177,10,0.9843359518612781
1178,t1177,n1178,3,0.1661293399967937
1179,t1178,n1179,4,0.7996105791010785
1180,t1179,n1180,2,0.12503281922442
1181,t1180,n1181,9,0.9026190161269348
1182,t1181,n1182,2,0.08065078897234423
1183,t1182,n1183,8,0.2564389624900971
1184,t1183,n1184,2,0.0753675813151582
1185,t1184,n1185,2,0.3541398504756831
1186,t1185,n1186,3,0.9268236142926445
1187,t1186,n1187,5,0.524018263931297
1188,t1187,n1188,3,0.5759954832016446
1189,t1188,n1189,7,0.28528680332225265
1190,t1189,n1190,12,0.8912612095092058
1191,t1190,n1191,4,0.5082280248150344
1192,t1191,n1192,2,0.3232738080898173
1193,t1192,n1193,9,0.9180267346974739
1194,t1193,n1194,2,0.14681310569204564
1195,t1194,n1195,2,0.23302066211333405
1196,t1195,n1196,6,0.2866551801755428
1197,t1196,n1197,4,0.5066779495576431
1198,t1197,n1198,7,0.378891726205531
1199,t1198,n1199,2,0.049882562630172544
1200,t1199,n1200,2,0.03581404184107573
1201,t1200,n1201,6,0.4009543801735519
1202,t1201,n1202,2,0.4676971507029851
1203,t1202,n1203,2,0.014280163288688863
1204,t1203,n1204,3,0.6480754471388812
1205,t1204,n1205,3,0.7794935066786046
1206,t1205,n1206,3,0.37373998164819433
1207,t1206,n1207,2,0.34084602544149933
1208,t1207,n1208,3,0.12143103862968296
1209,t1208,n1209,3,0.6610527831514811
1210,t1209,n1210,11,0.47148790235576776
1211,t1210,n1211,6,0.5448865268650689
1212,t1211,n1212,3,0.23837609705930285
1213,t1212,n1213,9,0.9116443966180765
1214,t1213,n1214,4,0.3215923504239486
1215,t1214,n1215,4,0.4762918209985221
1216,t1215,n1216,2,0.20805119926774507
1217,t1216,n1217,2,0.044355042716271775
1218,t1217,n1218,10,0.8425633399254093
1219,t1218,n1219,3,0.8794817918633323
1220,t1219,n1220,6,0.8310982152676121
