,t,label,d,f
2875,t2874,n2875,2,0.005161958144499379
2876,t2875,n2876,5,0.732662273717564
2877,t2876,n2877,3,0.17731999424877287
2878,t2877,n2878,2,0.06491631491361116
2879,t2878,n2879,4,0.7884644425850525
2880,t2879,n2880,3,0.7673098554734833
2881,t2880,n2881,2,0.8468822464532818
2882,t2881,n2882,4,0.8916204710377531
2883,t2882,n2883,3,0.22939764116315786
2884,t2883,n2884,2,0.2532963488047454
2885,t2884,n2885,3,0.7414067790447404
2886,t2885,n2886,3,0.2393339858529956
2887,t2886,n2887,2,0.40443332466649673
2888,t2887,n2888,3,0.1373884358944346
2889,t2888,n2889,3,0.44673596380601843
2890,t2889,n2890,4,0.8080184529729415
2891,t2890,n2891,3,0.4569873652318842
2892,t2891,n2892,7,0.724950464353229
2893,t2892,n2893,3,0.9906470643446346
2894,t2893,n2894,2,0.33366129880099005
2895,t2894,n2895,3,0.05720845389317719
2896,t2895,n2896,3,0.6212461026945064
2897,t2896,n2897,2,0.9336868813317916
2898,t2897,n2898,3,0.463834602838455
2899,t2898,n2899,2,0.46981085436144976
2900,t2899,n2900,8,0.9325097423277365
2901,t2900,n2901,2,0.12352704893041444
2902,t2901,n2902,2,0.5742974760618292
2903,t2902,n2903,2,0.00563529781449168
2904,t2903,n2904,3,0.261386683612984
2905,t2904,n2905,3,0.528530490487118
2906,t2905,n2906,4,0.5719504127535705
2907,t2906,n2907,2,0.11177217804678197
2908,t2907,n2908,2,0.5350926162877243
2909,t2908,n2909,3,0.48972205054234175
2910,t2909,n2910,2,0.1099158480989838
2911,t2910,n2911,2,0.23583442838664104
2912,t2911,n2912,3,0.6481649642050441
2913,t2912,n2913,2,0.42448423308139427
2914,t2913,n2914,2,0.5588640969156372
2915,t2914,n2915,2,0.10343116688254761
2916,t2915,n2916,3,0.8892923646527939
2917,t2916,n2917,2,0.9384482508924155
2918,t2917,n2918,4,0.6008901761700033
2919,t2918,n2919,2,0.27669916471429157
2920,t2919,n2920,2,0.3462441663251984
2921,t2920,n2921,2,0.13398117143264887
2922,t2921,n2922,3,0.5743141729678911
2923,t2922,n2923,4,0.3234953542922161
2924,t2923,n2924,4,0.5738723989746572
2925,t2924,n2925,4,0.8696778693390986
2926,t2925,n2926,2,0.35147069067931747
2927,t2926,n2927,2,0.4293997355700022
2928,t2927,n2928,2,0.3569167368665166
2929,t2928,n2929,6,0.9638779603913759
2930,t2929,n2930,3,0.9186518549024275
2931,t2930,n2931,2,0.024925065225634202
2932,t2931,n2932,3,0.2559687404884152
2933,t2932,n2933,2,0.5064394496834792
2934,t2933,n2934,2,0.03308904078923891
2935,t2934,n2935,2,0.03708777075347125
2936,t2935,n2936,3,0.27370498851526603
2937,t2936,n2937,2,0.5707440605979746
2938,t2937,n2938,3,0.7557883175682897
2939,t2938,n2939,7,0.7798383512896159
2940,t2939,n2940,3,0.5693986604553084
2941,t2940,n2941,2,0.5942270575229432
2942,t2941,n2942,6,0.8884679870830589
2943,t2942,n2943,6,0.8790744983133854
2944,t2943,n2944,5,0.8849783464781615
2945,t2944,n2945,7,0.8825383786354
2946,t2945,n2946,2,0.14899455883342294
2947,t2946,n2947,5,0.9102725699120829
2948,t2947,n2948,4,0.49649496366638557
2949,t2948,n2949,2,0.308225287545141
2950,t2949,n2950,2,0.5048970426493936
2951,t2950,n2951,5,0.7401260117268312
2952,t2951,n2952,4,0.9550317876377789
2953,t2952,n2953,5,0.9111932630668744
2954,t2953,n2954,6,0.6134850518575361
2955,t2954,n2955,5,0.798537692438823
2956,t2955,n2956,4,0.8417707344872893
2957,t2956,n2957,2,0.639805899534794
2958,t2957,n2958,5,0.5187652495051672
2959,t2958,n2959,3,0.15611177584326863
2960,t2959,n2960,2,0.1562988013114982
2961,t2960,n2961,2,0.13719667870006946
2962,t2961,n2962,2,0.12480962589843292
2963,t2962,n2963,3,0.9062291587785398
2964,t2963,n2964,2,0.18019428606623222
2965,t2964,n2965,4,0.9303949374766155
2966,t2965,n2966,2,0.582051557603015
2967,t2966,n2967,2,0.16027355748259797
2968,t2967,n2968,5,0.9758506349246913
2969,t2968,n2969,4,0.6477912131455315
2970,t2969,n2970,2,0.9123658433225297
2971,t2970,n2971,2,0.03377601242626471
2972,t2971,n2972,3,0.3869707870173701
2973,t2972,n2973,3,0.974423096238047
2974,t2973,n2974,2,0.6163227812981547
2975,t2974,n2975,4,0.5730126775948088
2976,t2975,n2976,2,0.23127499738429835
2977,t2976,n2977,2,0.04488681222965818
2978,t2977,n2978,3,0.2546616492319186
2979,t2978,n2979,10,0.9657430257574718
2980,t2979,n2980,3,0.20154672609929059
2981,t2980,n2981,3,0.7012588077418367
2982,t2981,n2982,2,0.31760199361761277
2983,t2982,n2983,5,0.5505837290168238
2984,t2983,n2984,3,0.5478176658823395
2985,t2984,n2985,9,0.8859761200291861
2986,t2985,n2986,5,0.885940641131703
2987,t2986,n2987,2,0.4276714467170194
2988,t2987,n2988,14,0.9083863074070072
2989,t2988,n2989,3,0.16876206181318076
2990,t2989,n2990,3,0.1809634061506452
2991,t2990,n2991,2,0.4029867716484181
2992,t2991,n2992,2,0.2494889556223875
2993,t2992,n2993,5,0.23978161196412118
2994,t2993,n2994,3,0.25488408892272274
2995,t2994,n2995,3,0.6597738256924108
2996,t2995,n2996,2,0.12845166321216317
2997,t2996,n2997,2,0.045447839919477206
2998,t2997,n2998,2,0.23914963512635234
2999,t2998,n2999,6,0.8284401284305906
3000,t2999,n3000,4,0.6801985381284932
3001,t3000,n3001,5,0.7831132511930082
3002,t3001,n3002,6,0.8640172604159343
3003,t3002,n3003,6,0.976240697604738
3004,t3003,n3004,2,0.8443601757579305
3005,t3004,n3005,3,0.09693413028335862
3006,t3005,n3006,2,0.2786777347618402
3007,t3006,n3007,3,0.4240421472954129
3008,t3007,n3008,5,0.7471560502192518
3009,t3008,n3009,4,0.5673496432760797
3010,t3009,n3010,3,0.09986682269711933
3011,t3010,n3011,2,0.707989491316991
3012,t3011,n3012,4,0.1945990381715922
3013,t3012,n3013,2,0.39935310749535113
3014,t3013,n3014,2,0.09655193695618469
3015,t3014,n3015,2,0.09313297694941802
3016,t3015,n3016,2,0.6681939251970511
3017,t3016,n3017,4,0.9352063361821413
3018,t3017,n3018,2,0.7338169144674652
3019,t3018,n3019,6,0.6934905736975377
3020,t3019,n3020,4,0.47071338873064683
3021,t3020,n3021,2,0.08032855394764815
3022,t3021,n3022,7,0.5880649403053423
3023,t3022,n3023,3,0.21089270025069673
3024,t3023,n3024,4,0.8470267996328205
3025,t3024,n3025,2,0.643107954637652
3026,t3025,n3026,2,0.843773361333022
3027,t3026,n3027,11,0.8989851535484296
3028,t3027,n3028,4,0.642120449542361
3029,t3028,n3029,6,0.7399966164210136
3030,t3029,n3030,2,0.43898673213880524
3031,t3030,n3031,3,0.1879332287799108
3032,t3031,n3032,8,0.9263521431641235
3033,t3032,n3033,6,0.9053256323511868
3034,t3033,n3034,2,0.700288630577198
3035,t3034,n3035,3,0.09880136053510069
3036,t3035,n3036,3,0.3673373680869142
3037,t3036,n3037,2,0.06440403526934879
3038,t3037,n3038,2,0.09066977630978301
3039,t3038,n3039,8,0.9118409795654208
3040,t3039,n3040,2,0.9943997901939822
3041,t3040,n3041,6,0.9334131418133126
3042,t3041,n3042,7,0.6693712168013011
3043,t3042,n3043,2,0.3256212614899727
3044,t3043,n3044,3,0.18846872658639457
3045,t3044,n3045,2,0.2648697277481591
3046,t3045,n3046,2,0.24618171124830746
3047,t3046,n3047,3,0.4708776291119978
3048,t3047,n3048,2,0.05214164314890435
3049,t3048,n3049,6,0.582889198570807
3050,t3049,n3050,2,0.9374602010296708
3051,t3050,n3051,3,0.8523227927121696
3052,t3051,n3052,4,0.3857098468050437
3053,t3052,n3053,4,0.4212847319593327
3054,t3053,n3054,2,0.16895905821193247
3055,t3054,n3055,5,0.816004462574842
3056,t3055,n3056,2,0.9690020275258946
3057,t3056,n3057,2,0.05945547263839457
3058,t3057,n3058,2,0.6596420737180209
3059,t3058,n3059,3,0.9572032872558217
3060,t3059,n3060,7,0.8713901032371132
3061,t3060,n3061,8,0.7700094719874622
3062,t3061,n3062,3,0.900273002473564
3063,t3062,n3063,2,0.045870439788709305
3064,t3063,n3064,3,0.08601649889741203
3065,t3064,n3065,5,0.92904029561563
3066,t3065,n3066,13,0.9128722098536926
3067,t3066,n3067,2,0.09793431650617856
3068,t3067,n3068,3,0.3545535456182367
3069,t3068,n3069,2,0.9870905371035035
3070,t3069,n3070,3,0.29017625250540824
3071,t3070,n3071,2,0.8605689433874747
3072,t3071,n3072,2,0.6130158463613681
3073,t3072,n3073,3,0.5109697830322513
3074,t3073,n3074,5,0.1814719105824234
3075,t3074,n3075,2,0.009224495641690478
3076,t3075,n3076,2,0.4956144150306576
3077,t3076,n3077,9,0.7661895668528994
3078,t3077,n3078,2,0.13509755802405643
3079,t3078,n3079,3,0.3532707281629839
3080,t3079,n3080,6,0.6348591961810083
3081,t3080,n3081,2,0.15272801030260008
3082,t3081,n3082,2,0.7871952698966178
3083,t3082,n3083,2,0.003391408392825701
3084,t3083,n3084,11,0.9470681468939538
3085,t3084,n3085,5,0.6384454043564185
3086,t3085,n3086,2,0.2751004681202346
3087,t3086,n3087,6,0.8147061486771561
3088,t3087,n3088,3,0.3180934648416712
3089,t3088,n3089,3,0.9913014679029652
3090,t3089,n3090,9,0.6091397002335981
3091,t3090,n3091,2,0.03106743334496398
3092,t3091,n3092,4,0.24733272647362226
3093,t3092,n3093,2,0.8742946571906344
3094,t3093,n3094,3,0.3483651511286715
3095,t3094,n3095,3,0.03664273567787513
3096,t3095,n3096,3,0.7917021662685784
3097,t3096,n3097,2,0.705579492626351
3098,t3097,n3098,2,0.29665894061913534
3099,t3098,n3099,5,0.8348890212775173
3100,t3099,n3100,2,0.8498198913029924
3101,t3100,n3101,2,0.41600063674100507
3102,t3101,n3102,2,0.00942474274873839
3103,t3102,n3103,2,0.4080946897451019
3104,t3103,n3104,2,0.2529332084811121
3105,t3104,n3105,2,0.7215018124154571
3106,t3105,n3106,4,0.24001858436468815
3107,t3106,n3107,4,0.7553893432212818
3108,t3107,n3108,3,0.35586042594139966
3109,t3108,n3109,4,0.9207662273673618
3110,t3109,n3110,2,0.605946003613393
3111,t3110,n3111,2,0.24358133991971243
3112,t3111,n3112,2,0.25265443602083393
3113,t3112,n3113,5,0.5081435075345613
3114,t3113,n3114,9,0.924950617204404
3115,t3114,n3115,12,0.7565196584493031
3116,t3115,n3116,2,0.338569343677648
3117,t3116,n3117,4,0.959637337519853
3118,t3117,n3118,7,0.7701178757166126
3119,t3118,n3119,5,0.9073878137157225
3120,t3119,n3120,3,0.2777941038156919
3121,t3120,n3121,2,0.13769324548617734
3122,t3121,n3122,5,0.8346325324624764
3123,t3122,n3123,5,0.8599485489087874
3124,t3123,n3124,6,0.6320589885364885
3125,t3124,n3125,2,0.805815069500905
3126,t3125,n3126,8,0.8432751185274793
3127,t3126,n3127,6,0.3281960081310473
3128,t3127,n3128,3,0.6236669691565054
3129,t3128,n3129,7,0.845333363527453
3130,t3129,n3130,9,0.7220495303855136
3131,t3130,n3131,4,0.7761703422770925
3132,t3131,n3132,2,0.5054165003564156
3133,t3132,n3133,6,0.8664455498551475
3134,t3133,n3134,2,0.16377421645550305
3135,t3134,n3135,2,0.06094498150331895
3136,t3135,n3136,7,0.8661849670359482
3137,t3136,n3137,2,0.5698757945171713
3138,t3137,n3138,2,0.7158736845764916
3139,t3138,n3139,6,0.8929948846279493
3140,t3139,n3140,2,0.7024475354623759
3141,t3140,n3141,2,0.06650377687988096
3142,t3141,n3142,3,0.8094289307285816
3143,t3142,n3143,7,0.9979221042084494
3144,t3143,n3144,2,0.2942641546530773
3145,t3144,n3145,2,0.053688361196939316
3146,t3145,n3146,2,0.732043302442676
3147,t3146,n3147,4,0.42103161990274995
3148,t3147,n3148,2,0.1874114459480295
3149,t3148,n3149,2,0.22448634829861758
3150,t3149,n3150,5,0.904629641552326
3151,t3150,n3151,3,0.4812040228254191
3152,t3151,n3152,6,0.9588835228538
3153,t3152,n3153,7,0.9572103771322873
3154,t3153,n3154,3,0.5543528544200299
3155,t3154,n3155,4,0.30286439286111755
3156,t3155,n3156,2,0.45943490388234187
3157,t3156,n3157,2,0.6953417146519523
3158,t3157,n3158,2,0.37722474544445195
3159,t3158,n3159,2,0.5814469395690891
3160,t3159,n3160,2,0.028693453467864227
3161,t3160,n3161,3,0.6711625301293781
3162,t3161,n3162,2,0.005378907572229807
3163,t3162,n3163,3,0.5047431376872465
3164,t3163,n3164,3,0.04144420898633716
3165,t3164,n3165,8,0.5219576038499739
3166,t3165,n3166,5,0.912407253552807
3167,t3166,n3167,3,0.4081954077679192
3168,t3167,n3168,2,0.15288776647056534
3169,t3168,n3169,3,0.2972895018727576
3170,t3169,n3170,3,0.8333935515135952
3171,t3170,n3171,2,0.6087520361510487
3172,t3171,n3172,3,0.7909298673127464
3173,t3172,n3173,2,0.15506674901958817
3174,t3173,n3174,2,0.03677295198400388
3175,t3174,n3175,2,0.6455933195005312
3176,t3175,n3176,3,0.4484880840451301
3177,t3176,n3177,9,0.7656423231249407
3178,t3177,n3178,2,0.6410503706118414
3179,t3178,n3179,9,0.7488124076194708
3180,t3179,n3180,3,0.5391596345566111
3181,t3180,n3181,3,0.6042931129522211
3182,t3181,n3182,2,0.5059446223270399
3183,t3182,n3183,2,0.20392441957899488
3184,t3183,n3184,6,0.8172623739286083
3185,t3184,n3185,2,0.16205416501916237
3186,t3185,n3186,2,0.4643651552391208
3187,t3186,n3187,3,0.2294740534330788
3188,t3187,n3188,2,0.07029144446939628
3189,t3188,n3189,2,0.1694141792508167
3190,t3189,n3190,4,0.8190451008401184
3191,t3190,n3191,4,0.6162690408887994
3192,t3191,n3192,5,0.5762868258549881
3193,t3192,n3193,2,0.19001605542830036
3194,t3193,n3194,3,0.5913416353343641
3195,t3194,n3195,2,0.1952820454124662
3196,t3195,n3196,3,0.5713736456640448
3197,t3196,n3197,3,0.6789840753728381
3198,t3197,n3198,3,0.3960181517170889
3199,t3198,n3199,2,0.7453680094179559
3200,t3199,n3200,3,0.5817830899239146
3201,t3200,n3201,5,0.6508401889652888
3202,t3201,n3202,5,0.3328025714297903
3203,t3202,n3203,3,0.2535714599076091
3204,t3203,n3204,2,0.440743531298894
3205,t3204,n3205,3,0.36224221287344904
3206,t3205,n3206,4,0.5006893590482586
3207,t3206,n3207,2,0.2713320700537185
3208,t3207,n3208,4,0.6520906370076225
3209,t3208,n3209,2,0.1157706566125607
3210,t3209,n3210,6,0.8135902109250912
3211,t3210,n3211,2,0.34587947126060115
3212,t3211,n3212,3,0.8501608502898481
3213,t3212,n3213,2,0.6926557837311401
3214,t3213,n3214,5,0.7747289385268608
3215,t3214,n3215,2,0.7037008047577368
3216,t3215,n3216,3,0.9829557454167189
3217,t3216,n3217,2,0.05564561750214414
3218,t3217,n3218,2,0.3317011383988754
3219,t3218,n3219,3,0.6729162877639939
3220,t3219,n3220,3,0.8636687866067365
3221,t3220,n3221,3,0.09616592022803816
3222,t3221,n3222,2,0.9068120022188394
3223,t3222,n3223,2,0.30553084237960626
3224,t3223,n3224,3,0.30550321920212753
3225,t3224,n3225,2,0.0018220075147522552
3226,t3225,n3226,2,0.3155214362281149
3227,t3226,n3227,3,0.28665529549005886
3228,t3227,n3228,4,0.46040229765299545
3229,t3228,n3229,7,0.9358475889652382
3230,t3229,n3230,6,0.7270778851503855
3231,t3230,n3231,4,0.4074419432545817
3232,t3231,n3232,3,0.803738900413424
3233,t3232,n3233,6,0.46658453768106356
3234,t3233,n3234,2,0.23406651523735544
3235,t3234,n3235,2,0.24135828290063122
3236,t3235,n3236,2,0.05629518873545458
3237,t3236,n3237,4,0.44747147347285976
3238,t3237,n3238,2,0.2971587475688976
3239,t3238,n3239,4,0.14074366313446351
3240,t3239,n3240,2,0.6197005835719697
3241,t3240,n3241,2,0.43447684479417126
3242,t3241,n3242,6,0.7088096903952114
3243,t3242,n3243,2,0.037994642040361515
3244,t3243,n3244,3,0.5065740121393585
3245,t3244,n3245,2,0.18002039440171191
3246,t3245,n3246,2,0.11780381229387127
3247,t3246,n3247,3,0.7297611848056443
3248,t3247,n3248,6,0.7155012897411487
3249,t3248,n3249,2,0.03307177893778501
3250,t3249,n3250,4,0.43428238057304147
3251,t3250,n3251,2,0.6136274068824575
3252,t3251,n3252,2,0.31070282691879536
3253,t3252,n3253,2,0.18223540211062916
3254,t3253,n3254,3,0.934242002352789
3255,t3254,n3255,5,0.25787349492355827
3256,t3255,n3256,4,0.4547732508527329
3257,t3256,n3257,2,0.21869719838895885
3258,t3257,n3258,2,0.11619165496799577
3259,t3258,n3259,5,0.5251253586997173
3260,t3259,n3260,4,0.4860159382492333
3261,t3260,n3261,2,0.9697283882646508
3262,t3261,n3262,4,0.536395158207322
3263,t3262,n3263,3,0.7673805816444724
3264,t3263,n3264,2,0.18506440703336047
3265,t3264,n3265,7,0.3942875019184797
3266,t3265,n3266,5,0.9014253270968051
3267,t3266,n3267,4,0.28465424663989536
3268,t3267,n3268,4,0.7088399067706795
3269,t3268,n3269,3,0.9344559214482548
3270,t3269,n3270,3,0.5328391060332965
3271,t3270,n3271,2,0.11566694174410419
3272,t3271,n3272,2,0.971368122903668
3273,t3272,n3273,2,0.8373181400164844
3274,t3273,n3274,3,0.6688182933183527
3275,t3274,n3275,6,0.6080945536744463
3276,t3275,n3276,2,0.14382959718758082
3277,t3276,n3277,2,0.8166142467424833
3278,t3277,n3278,6,0.7755697467549535
3279,t3278,n3279,3,0.20575279786398493
3280,t3279,n3280,2,0.29700198095682717
3281,t3280,n3281,6,0.5887173292493122
3282,t3281,n3282,7,0.9062752731539941
3283,t3282,n3283,2,0.9240379747359115
3284,t3283,n3284,3,0.9497231989488382
3285,t3284,n3285,2,0.6754651430121962
3286,t3285,n3286,2,0.7067549658816522
3287,t3286,n3287,2,0.14718659824047997
3288,t3287,n3288,2,0.32317302510022117
3289,t3288,n3289,3,0.5323239020114737
3290,t3289,n3290,4,0.5890983417353107
3291,t3290,n3291,2,0.46526593529863536
3292,t3291,n3292,4,0.7004736305434435
3293,t3292,n3293,2,0.020095337429454574
3294,t3293,n3294,2,0.5778059411683398
3295,t3294,n3295,5,0.37677621589325105
3296,t3295,n3296,3,0.5764140315308183
3297,t3296,n3297,3,0.03614906781761218
3298,t3297,n3298,4,0.5787392931156577
3299,t3298,n3299,2,0.24109514537826116
3300,t3299,n3300,2,0.21917580170981998
3301,t3300,n3301,2,0.579200067484725
3302,t3301,n3302,2,0.009700469155845881
3303,t3302,n3303,6,0.880107718498407
3304,t3303,n3304,3,0.22477686897105598
3305,t3304,n3305,2,0.2669192868267174
3306,t3305,n3306,2,0.23734552147244958
3307,t3306,n3307,2,0.9515774284828166
3308,t3307,n3308,6,0.8132102827151859
3309,t3308,n3309,3,0.8437430718229063
3310,t3309,n3310,2,0.5484032297491752
3311,t3310,n3311,2,0.18155113910709042
3312,t3311,n3312,2,0.6850583721878046
3313,t3312,n3313,4,0.4167420578853702
3314,t3313,n3314,5,0.6170582468840209
3315,t3314,n3315,4,0.08698869640021278
3316,t3315,n3316,2,0.24502803540402407
3317,t3316,n3317,2,0.11294890153355608
3318,t3317,n3318,3,0.032724960897819066
3319,t3318,n3319,2,0.7191484331870562
3320,t3319,n3320,2,0.03253139683484885
3321,t3320,n3321,3,0.8095620523682032
3322,t3321,n3322,2,0.04056605226422527
3323,t3322,n3323,2,0.5198437244029913
3324,t3323,n3324,3,0.4945053592420423
3325,t3324,n3325,4,0.8060450723931835
3326,t3325,n3326,3,0.5678744516009888
3327,t3326,n3327,3,0.7495356512805
3328,t3327,n3328,7,0.6001528634060266
3329,t3328,n3329,3,0.7998550467683219
3330,t3329,n3330,2,0.7455474638216989
3331,t3330,n3331,2,0.6460980650164134
3332,t3331,n3332,3,0.9697900724247583
3333,t3332,n3333,10,0.8845361014055428
3334,t3333,n3334,2,0.43900104652555183
3335,t3334,n3335,2,0.4817068513591404
3336,t3335,n3336,2,0.7699016641783966
3337,t3336,n3337,2,0.5126814725434831
3338,t3337,n3338,5,0.6302784016786386
3339,t3338,n3339,2,0.4389232390385379
3340,t3339,n3340,8,0.9062949204851237
3341,t3340,n3341,3,0.32810144035887545
3342,t3341,n3342,2,0.17006086276084587
3343,t3342,n3343,3,0.5956057605587263
3344,t3343,n3344,2,0.2101290083705435
3345,t3344,n3345,2,0.36576517567895084
3346,t3345,n3346,2,0.5947508821772329
3347,t3346,n3347,4,0.2535564302809582
3348,t3347,n3348,2,0.7430326045225882
3349,t3348,n3349,2,0.355994341846118
3350,t3349,n3350,7,0.8051046629177664
3351,t3350,n3351,2,0.48167911597630664
3352,t3351,n3352,2,0.8865935259649613
3353,t3352,n3353,2,0.3570313157400645
3354,t3353,n3354,2,0.08350564772436098
3355,t3354,n3355,3,0.6659378290231666
3356,t3355,n3356,3,0.44678403780260245
3357,t3356,n3357,4,0.4996069296554301
3358,t3357,n3358,2,0.14944046718074955
3359,t3358,n3359,2,0.12226760663063951
3360,t3359,n3360,3,0.7508654732587766
3361,t3360,n3361,3,0.7210919014960319
3362,t3361,n3362,2,0.3019193309464796
3363,t3362,n3363,2,0.9187032782999281
3364,t3363,n3364,4,0.9534735629389144
3365,t3364,n3365,2,0.32594525537201235
3366,t3365,n3366,2,0.8966657300326838
3367,t3366,n3367,3,0.819042670819246
3368,t3367,n3368,4,0.8253930736669802
3369,t3368,n3369,2,0.5346087786638928
3370,t3369,n3370,3,0.4290648603336481
3371,t3370,n3371,2,0.6474773037476873
3372,t3371,n3372,2,0.39118369511423146
3373,t3372,n3373,3,0.13595984957239937
3374,t3373,n3374,3,0.9655793542447193
3375,t3374,n3375,2,0.33669326776445285
3376,t3375,n3376,2,0.10194913998825073
3377,t3376,n3377,6,0.7147093878892732
3378,t3377,n3378,2,0.444460641939983
3379,t3378,n3379,3,0.5484721541540205
3380,t3379,n3380,2,0.1373554869403324
3381,t3380,n3381,3,0.5890219266044243
3382,t3381,n3382,5,0.4142243446871491
